
BLZ,Bank_Name,BIC,PLZ,City
44761312,Mendener Bank (Gf P2),,58708,Menden (Sauerland)
44761534,Volksbank in Südwestfalen,GENODEM1NRD,57072,Siegen
44761534,Volksbank in Südwestfalen,,58762,Altena
44761534,Volksbank in Südwestfalen,,58802,Balve
44761534,Volksbank in Südwestfalen,,58545,Halver
44761534,Volksbank in Südwestfalen,,58675,Hemer
44761534,Volksbank in Südwestfalen,,58849,Herscheid
44761534,Volksbank in Südwestfalen,,58478,Lüdenscheid
44761534,Volksbank in Südwestfalen,,51709,Marienheide
44761534,Volksbank in Südwestfalen,,58540,Meinerzhagen
44761534,Volksbank in Südwestfalen,,58809,Neuenrade
44761534,Volksbank in Südwestfalen,,58840,Plettenberg
44761534,Volksbank in Südwestfalen,,58579,Schalksmühle
44761534,Volksbank in Südwestfalen (Gf P2),,57072,Siegen
44761534,Volksbank in Südwestfalen,,58778,Werdohl
45000000,Bundesbank eh Hagen,MARKDEF1450,58042,Hagen
45040042,Commerzbank,COBADEFFXXX,58006,Hagen
45040042,Commerzbank,,58302,Herdecke
45050001,Sparkasse an Volme und Ruhr,WELADE3HXXX,58042,Hagen
45051485,Stadtsparkasse Herdecke -alt-,WELADED1HER,58311,Herdecke
45060009,Märkische Bank,GENODEM1HGN,58037,Hagen
45060009,Spar-u Darlehnskasse Zndl der Märkischen Bank,,58335,Breckerfeld
45060009,Volksbank Gevelsberg Zndl der Märkischen Bank,,58265,Gevelsberg
45060009,Märkische Bank (Gf P2),,58037,Hagen
45060009,Volksbank Hemer Zndl der Märkischen Bank,,58675,Hemer
45060009,Volksbank Herdecke Zndl der Märkischen Bank,,58305,Herdecke
45060009,Volksbank Iserlohn Zndl der Märkischen Bank,,58595,Iserlohn
45060009,Volksbank Menden Zndl der Märkischen Bank,,58689,Menden (Sauerland)
45061524,Volksbank Hohenlimburg,GENODEM1HLH,58119,Hagen
45061524,Volksbank Hohenlimburg (Gf P2),,58119,Hagen
45061524,Volksbank Hohenlimburg Zw,,58769,Nachrodt-Wiblingwerde
45070002,Deutsche Bank,DEUTDEDW450,58085,Hagen
45070002,Deutsche Bank,DEUTDEDW454,58258,Gevelsberg
45070002,Deutsche Bank,DEUTDEDW453,58302,Herdecke
45070002,Deutsche Bank,DEUTDEDW456,58566,Kierspe
45070002,Deutsche Bank,DEUTDEDW451,58507,Lüdenscheid
45070024,Deutsche Bank,DEUTDEDB450,58085,Hagen
45070024,Deutsche Bank,DEUTDEDB454,58258,Gevelsberg
45070024,Deutsche Bank,DEUTDEDB453,58302,Herdecke
45070024,Deutsche Bank,DEUTDEDB456,58566,Kierspe
45070024,Deutsche Bank,DEUTDEDB451,58507,Lüdenscheid
45080060,Commerzbank vormals Dresdner Bank,DRESDEFF450,58041,Hagen
45080060,Commerzbank vormals Dresdner Bank,,58241,Ennepetal
45080060,Commerzbank vormals Dresdner Bank,,58258,Gevelsberg
45080060,Commerzbank vormals Dresdner Bank,,58302,Herdecke
45080060,Commerzbank vormals Dresdner Bank,,58464,Lüdenscheid
45240056,Commerzbank,COBADEFFXXX,58452,Witten
45250035,Sparkasse Witten,WELADED1WTN,58449,Witten
45251480,Stadtsparkasse Wetter -alt-,WELADED1WET,58300,Wetter (Ruhr)
45251515,Stadtsparkasse Sprockhövel -alt-,SPSHDE31XXX,45536,Sprockhövel
45260041,Volksbank Witten -alt-,GENODEM1WTN,58414,Witten
45260475,Spar- u Kreditbank d Bundes Fr ev Gemeinden,GENODEM1BFG,58426,Witten
45260475,Spar- u Kreditbank d Bundes Fr ev Gemeinden (Gf P2),,58426,Witten
45261547,Volksbank Sprockhövel,GENODEM1SPO,45538,Sprockhövel
45261547,Volksbank Linden Zndl d VB Sprockhövel,,44879,Bochum
45261547,Volksbank Hattingen Ndl d VB Sprockhövel,,45504,Hattingen
45261547,Volksbank Sprockhövel (Gf P2),,45538,Sprockhövel
45261547,Volksbank Langenberg Zndl d VB Sprockhövel,,42530,Velbert
45261547,Volksbank Sprockhövel,,58456,Witten
45450050,Sparkasse an Ennepe und Ruhr,WELADED1GEV,58265,Gevelsberg
45451060,Sparkasse Ennepetal-Breckerfeld -alt-,WELADED1ENE,58244,Ennepetal
45451555,Sparkasse Schwelm-Sprockhövel,WELADED1SLM,58332,Schwelm
45660029,Volksbank Altena -alt-,GENODEM1ALA,58754,Altena
45840026,Commerzbank,COBADEFFXXX,58463,Lüdenscheid
45840026,Commerzbank,,58742,Altena
45840026,Commerzbank,,58541,Halver
45840026,Commerzbank,,58804,Neuenrade
45840026,Commerzbank,,59930,Olsberg
45840026,Commerzbank,,58771,Werdohl
45841031,Commerzbank,COBADEFFXXX,58811,Plettenberg
45850005,Sparkasse Lüdenscheid -alt-,WELADED1LSD,58505,Lüdenscheid
45851020,Vereinigte Sparkasse im Märkischen Kreis,WELADED1PLB,58816,Plettenberg
45851020,Vereinigte Sparkasse im Märkischen Kreis,,58745,Altena
45851020,Vereinigte Sparkasse im Märkischen Kreis,,58797,Balve
45851020,Vereinigte Sparkasse im Märkischen Kreis,,58769,Nachrodt-Wiblingwerde
45851020,Vereinigte Sparkasse im Märkischen Kreis,,58805,Neuenrade
45851020,Vereinigte Sparkasse im Märkischen Kreis,,58777,Werdohl
45851665,Sparkasse Kierspe-Meinerzhagen,WELADED1KMZ,58531,Meinerzhagen
45851665,Sparkasse Kierspe-Meinerzhagen,,58566,Kierspe
45860033,Volksbank Lüdenscheid -alt-,GENODEM1LHA,58478,Lüdenscheid
45860033,Volksbank Lüdenscheid -alt- (Gf P2),,58478,Lüdenscheid
45861434,Volksbank Kierspe,GENODEM1KIE,58566,Kierspe
45861434,Volksbank Kierspe (Gf P2),,58566,Kierspe
45861617,Volksbank Meinerzhagen -alt-,GENODEM1MOM,58531,Meinerzhagen
45861617,Volksbank Meinerzhagen -alt- (Gf P2),,58531,Meinerzhagen
46040033,Commerzbank,COBADEFFXXX,57002,Siegen
46040033,Commerzbank,,57425,Attendorn
46040033,Commerzbank,,56464,Bad Marienberg (Westerwald)
46040033,Commerzbank,,57502,Betzdorf
46040033,Commerzbank,,57202,Kreuztal
46040033,Commerzbank,,57368,Lennestadt
46040033,Commerzbank,,57529,Wissen
46050001,Sparkasse Siegen,WELADED1SIE,57009,Siegen
46051240,Sparkasse Burbach-Neunkirchen,WELADED1BUB,57291,Burbach
46051240,Sparkasse Burbach-Neunkirchen,,57290,Neunkirchen
46051733,Stadtsparkasse Freudenberg -alt-,WELADED1FRE,57251,Freudenberg
46051875,Stadtsparkasse Hilchenbach -alt-,WELADED1HIL,57271,Hilchenbach
46052855,Stadtsparkasse Schmallenberg -alt-,WELADED1SMB,57376,Schmallenberg
46053480,Sparkasse Wittgenstein,WELADED1BEB,57304,Bad Berleburg
46053480,Sparkasse Wittgenstein,,57334,Bad Laasphe
46053480,Sparkasse Wittgenstein,,57339,Erndtebrück
46060040,Volksbank Siegerland -alt-,GENODEM1SNS,57011,Siegen
46060040,Volksbank Siegerland,,57299,Burbach
46060040,Volksbank Siegerland,,57271,Hilchenbach
46060040,Volksbank Siegerland,,57223,Kreuztal
46060040,Volksbank Siegerland,,57555,Mudersbach
46060040,Volksbank Siegerland,,57250,Netphen
46060040,Volksbank Siegerland,,57290,Neunkirchen
46060040,Volksbank Siegerland (Gf P2),,57011,Siegen
46060040,Volksbank Siegerland,,57234,Wilnsdorf
46061724,VR-Bank Freudenberg-Niederfischbach,GENODEM1FRF,57258,Freudenberg
46061724,VR-Bank Freudenberg-Niederfischbach (Gf P2),,57258,Freudenberg
46061724,VR-Bank Freudenberg-Niederfischbach,,57572,Niederfischbach
46062817,Volksbank Sauerland,GENODEM1SMA,57392,Schmallenberg
46062817,Volksbank Sauerland (Gf P2),,57392,Schmallenberg
46063405,Volksbank Wittgenstein,GENODEM1BB1,57306,Bad Berleburg
46063405,Volksbank Wittgenstein (Gf P2),,57306,Bad Berleburg
46063405,Volksbank Wittgenstein Zw,,57334,Bad Laasphe
46063405,Volksbank Wittgenstein Zw,,57339,Erndtebrück
46070024,Deutsche Bank,DEUTDEDB460,57069,Siegen
46070024,Deutsche Bank,DEUTDEDB962,57610,Altenkirchen (Westerwald)
46070024,Deutsche Bank,DEUTDEDB963,57439,Attendorn
46070024,Deutsche Bank,DEUTDEDB463,57319,Bad Berleburg
46070024,Deutsche Bank,DEUTDEDB469,57334,Bad Laasphe
46070024,Deutsche Bank,DEUTDEDB466,57518,Betzdorf
46070024,Deutsche Bank,DEUTDEDB461,35216,Biedenkopf
46070024,Deutsche Bank,DEUTDEDB516,35683,Dillenburg
46070024,Deutsche Bank,DEUTDEDB470,57258,Freudenberg
46070024,Deutsche Bank,DEUTDEDB967,35708,Haiger
46070024,Deutsche Bank,DEUTDEDB471,35745,Herborn
46070024,Deutsche Bank,DEUTDEDB966,57223,Kreuztal
46070024,Deutsche Bank,DEUTDEDB964,57368,Lennestadt
46070024,Deutsche Bank,DEUTDEDB465,57290,Neunkirchen
46070024,Deutsche Bank,DEUTDEDB462,57462,Olpe
46070024,Deutsche Bank,DEUTDEDB965,57392,Schmallenberg
46070024,Deutsche Bank,DEUTDEDB464,57537,Wissen
46070090,Deutsche Bank,DEUTDEDK460,57069,Siegen
46070090,Deutsche Bank,DEUTDEDK467,57610,Altenkirchen (Westerwald)
46070090,Deutsche Bank,DEUTDEDK468,57439,Attendorn
46070090,Deutsche Bank,DEUTDEDK463,57319,Bad Berleburg
46070090,Deutsche Bank,DEUTDEDK469,57334,Bad Laasphe
46070090,Deutsche Bank,DEUTDEDK466,57518,Betzdorf
46070090,Deutsche Bank,DEUTDEDK461,35216,Biedenkopf
46070090,Deutsche Bank,DEUTDEDK516,35683,Dillenburg
46070090,Deutsche Bank,DEUTDEDK470,57258,Freudenberg
46070090,Deutsche Bank,DEUTDEDK475,35708,Haiger
46070090,Deutsche Bank,DEUTDEDK471,35745,Herborn
46070090,Deutsche Bank,DEUTDEDK474,57223,Kreuztal
46070090,Deutsche Bank,DEUTDEDK472,57368,Lennestadt
46070090,Deutsche Bank,DEUTDEDK465,57290,Neunkirchen
46070090,Deutsche Bank,DEUTDEDK462,57462,Olpe
46070090,Deutsche Bank,DEUTDEDK473,57392,Schmallenberg
46070090,Deutsche Bank,DEUTDEDK464,57537,Wissen
46080010,Commerzbank vormals Dresdner Bank,DRESDEFF460,57003,Siegen
46080010,Commerzbank vormals Dresdner Bank,,56464,Bad Marienberg (Westerwald)
46080010,Commerzbank vormals Dresdner Bank,,57502,Betzdorf
46080010,Commerzbank vormals Dresdner Bank,,57442,Olpe
46240016,Commerzbank,COBADEFFXXX,57462,Olpe
46250049,Sparkasse Olpe-Drolshagen-Wenden,WELADED1OPE,57447,Olpe
46250049,Sparkasse Olpe-Drolshagen-Wenden,,57489,Drolshagen
46250049,Sparkasse Olpe-Drolshagen-Wenden,,57482,Wenden
46251590,Sparkasse Finnentrop -alt-,WELADED1FTR,57401,Finnentrop
46251630,Sparkasse Attendorn-Lennestadt-Kirchhundem,WELADED1ALK,57428,Attendorn
46251630,Sparkasse Attendorn-Lennestadt-Kirchhundem,,57399,Kirchhundem
46251630,Sparkasse Attendorn-Lennestadt-Kirchhundem,,57368,Lennestadt
46260023,Volksbank Olpe -alt-,GENODEM1OLP,57450,Olpe
46260023,Volksbank Olpe (Gf P2),,57450,Olpe
46261607,Volksbank Grevenbrück -alt,GENODEM1GLG,57368,Lennestadt
46261607,Volksbank Grevenbrück (Gf P2),,57368,Lennestadt
46261822,Volksbank Olpe-Wenden-Drolshagen,GENODEM1WDD,57450,Olpe
46261822,Volksbank Wenden-Drolshagen,,57485,Drolshagen
46261822,Volksbank Olpe-Wenden-Drolshagen (Gf P2),,57450,Olpe
46261822,Volksbank Olpe-Wenden-Drolshagen,,57473,Wenden
46262456,Volksbank Bigge-Lenne -alt-,GENODEM1HUL,57368,Lennestadt
46262456,Volksbank Bigge-Lenne (Gf P2),,57368,Lennestadt
46441003,Commerzbank,COBADEFFXXX,59872,Meschede
46451012,Sparkasse Mitten im Sauerland -alt-,WELADED1MES,59872,Meschede
46451012,Sparkasse Mitten im Sauerland,,59846,Sundern (Sauerland)
46451250,Sparkasse Bestwig -alt-,WELADED1BST,59909,Bestwig
46461126,Volksbank Sauerland -alt-,GENODEM1SRL,59872,Meschede
46461126,Volksbank Sauerland (Gf P2),,59872,Meschede
46462271,Spar- und Darlehnskasse Oeventrop -alt-,GENODEM1ANO,59823,Arnsberg
46462271,Spar- und Darlehnskasse Oeventrop (Gf P2),,59823,Arnsberg
46464453,Volksbank Reiste-Eslohe -alt-,GENODEM1RET,59889,Eslohe (Sauerland)
46464453,Volksbank Reiste-Eslohe (Gf P2),,59889,Eslohe (Sauerland)
46640018,Commerzbank,COBADEFFXXX,59704,Arnsberg
46650005,Sparkasse Mitten im Sauerland,WELADED1ARN,59872,Meschede
46660022,Volksbank Sauerland -alt-,GENODEM1NEH,59738,Arnsberg
46660022,Volksbank Sauerland (Gf P2),,59738,Arnsberg
46670007,Deutsche Bank,DEUTDEDW466,59704,Arnsberg
46670007,Deutsche Bank,DEUTDEDW468,59872,Meschede
46670007,Deutsche Bank,DEUTDEDW467,59831,Sundern (Sauerland)
46670024,Deutsche Bank,DEUTDEDB961,59704,Arnsberg
46670024,Deutsche Bank,DEUTDEDB468,59872,Meschede
46670024,Deutsche Bank,DEUTDEDB467,59831,Sundern (Sauerland)
46670204,Postbank/DSL Ndl der Deutsche Bank,DEUTDEDWP03,59755,Arnsberg
46670224,Postbank/DSL Ndl der Deutsche Bank,DEUTDEDBP03,59755,Arnsberg
47000000,Bundesbank Dortmund,MARKDEF1470,44025,Dortmund
47240047,Commerzbank,COBADEFFXXX,33043,Paderborn
47240047,Commerzbank,,33014,Bad Driburg
47240047,Commerzbank,,59523,Lippstadt
47250101,Sparkasse Paderborn -alt-,WELADED1PBN,33054,Paderborn
47251550,Sparkasse Höxter -alt-,WELADED1HXB,33027,Brakel
47251740,Stadtsparkasse Delbrück -alt-,WELADED1DEL,33129,Delbrück
47260121,VerbundVolksbank OWL,DGPBDE3MXXX,33098,Paderborn
47260121,VerbundVolksbank OWL,DGPBDE3MALT,33184,Altenbeken
47260121,VerbundVolksbank OWL,DGPBDE3MDRI,33014,Bad Driburg
47260121,VerbundVolksbank OWL,DGPBDE3MLIP,33175,Bad Lippspringe
47260121,VerbundVolksbank OWL,,37688,Beverungen
47260121,VerbundVolksbank OWL,,33178,Borchen
47260121,VerbundVolksbank OWL,DGPBDE3MBRA,33034,Brakel
47260121,VerbundVolksbank OWL,DGPBDE3MBUR,33142,Büren
47260121,VerbundVolksbank OWL,DGPBDE3MDEL,33129,Delbrück
47260121,VerbundVolksbank OWL,DGPBDE3MDTM,32756,Detmold
47260121,VerbundVolksbank OWL,DGPBDE3MHOV,33161,Hövelhof
47260121,VerbundVolksbank OWL,DGPBDE3MHOX,37671,Höxter
47260121,VerbundVolksbank OWL,DGPBDE3MHBM,32805,Horn-Bad Meinberg
47260121,VerbundVolksbank OWL,DGPBDE3MLAG,32791,Lage
47260121,VerbundVolksbank OWL,,37697,Lauenförde
47260121,VerbundVolksbank OWL,DGPBDE3MLEM,32657,Lemgo
47260121,VerbundVolksbank OWL,,33165,Lichtenau
47260121,VerbundVolksbank OWL,DGPBDE3MMND,32389,Minden
47260121,VerbundVolksbank OWL,DGPBDE3MOER,33813,Oerlinghausen
47260121,VerbundVolksbank OWL (Gf P2),,33057,Paderborn
47260121,VerbundVolksbank OWL,DGPBDE3MEPW,32457,Porta Westfalica
47260121,VerbundVolksbank OWL,DGPBDE3MSAL,33154,Salzkotten
47260121,VerbundVolksbank OWL,DGPBDE3MSTE,32839,Steinheim
47260121,VerbundVolksbank OWL,DGPBDE3MWAR,34414,Warburg
47260121,VerbundVolksbank OWL,,34439,Willebadessen
47260234,Volksbank Elsen-Wewer-Borchen,GENODEM1EWB,33075,Paderborn
47260234,Volksbank Elsen-Wewer-Borchen,,33178,Borchen
47260234,Volksbank Elsen-Wewer-Borchen (Gf P2),,33075,Paderborn
47260307,Bank für Kirche und Caritas -alt-,GENODEM1BKC,33098,Paderborn
47260307,Bank für Kirche und Caritas (Gf P2),,33044,Paderborn
47261429,Volksbank Haaren -alt-,GENODEM1WNH,33181,Bad Wünnenberg
47261603,Volksbank Brilon-Büren-Salzkotten -alt-,GENODEM1BUS,33146,Salzkotten
47261603,Volksbank Brilon-Büren-Salzkotten,,33181,Bad Wünnenberg
47261603,Volksbank Brilon-Büren-Salzkotten,,59929,Brilon
47261603,Volksbank Brilon-Büren-Salzkotten,,33132,Büren
47261603,Volksbank Brilon-Büren-Salzkotten,,33129,Delbrück
47261603,Volksbank Brilon-Büren-Salzkotten,,59590,Geseke
47261603,Volksbank Brilon-Büren-Salzkotten,,59939,Olsberg
47261603,Volksbank Brilon-Büren-Salzkotten,,59602,Rüthen
47261603,Volksbank Brilon-Büren-Salzkotten (Gf P2),,33146,Salzkotten
47261603,Volksbank Brilon-Büren-Salzkotten,,59955,Winterberg
47262626,Volksbank Westenholz -alt-,GENODEM1WDE,33129,Delbrück
47262626,Volksbank Westenholz (Gf P2),,33129,Delbrück
47262703,Volksbank Delbrück-Hövelhof -alt-,GENODEM1DLB,33129,Delbrück
47262703,Volksbank Delbrück-Hövelhof (Gf P2),,33129,Delbrück
47264367,Vereinigte Volksbank,GENODEM1STM,33029,Brakel
47264367,Vereinigte Volksbank,,33014,Bad Driburg
47264367,Vereinigte Volksbank,,34434,Borgentreich
47264367,Vereinigte Volksbank (Gf P2),,33029,Brakel
47264367,Vereinigte Volksbank,,37696,Marienmünster
47264367,Vereinigte Volksbank,,33039,Nieheim
47264367,Vereinigte Volksbank,,32835,Steinheim
47264367,Vereinigte Volksbank,,34414,Warburg
47264367,Vereinigte Volksbank,,34439,Willebadessen
47265383,Volksbank Wewelsburg-Ahden -alt-,GENODEM1WAH,33142,Büren
47265383,Volksbank Wewelsburg-Ahden (Gf P2),,33142,Büren
47267216,Volksbank Borgentreich -alt-,GENODEM1BOT,34432,Borgentreich
47270024,Deutsche Bank,DEUTDEDB472,33044,Paderborn
47270024,Deutsche Bank,DEUTDEDB473,33002,Bad Driburg
47270024,Deutsche Bank,DEUTDEDB474,33166,Bad Lippspringe
47270024,Deutsche Bank,DEUTDEDB475,59582,Geseke
47270024,Deutsche Bank,DEUTDEDB958,37652,Höxter
47270029,Deutsche Bank,DEUTDE3B472,33044,Paderborn
47270029,Deutsche Bank,DEUTDE3B473,33002,Bad Driburg
47270029,Deutsche Bank,DEUTDE3B474,33166,Bad Lippspringe
47270029,Deutsche Bank,DEUTDE3B475,59582,Geseke
47270029,Deutsche Bank,DEUTDE3B451,37652,Höxter
47460028,Volksbank Warburger Land -alt-,GENODEM1WBG,34414,Warburg
47460028,Volksbank Warburger Land,,34432,Borgentreich
47460028,Volksbank Warburger Land (Gf P2),,34405,Warburg
47460028,Volksbank Warburger Land,,34437,Willebadessen
47640051,Commerzbank,COBADEFFXXX,32756,Detmold
47640051,Commerzbank,,31795,Bad Pyrmont
47640051,Commerzbank,,32063,Bad Salzuflen
47640051,Commerzbank,,32631,Lemgo
47650130,Sparkasse Paderborn-Detmold-Höxter,WELADE3LXXX,32756,Detmold
47651225,Stadtsparkasse Blomberg -alt-,WELADED1BLO,32820,Blomberg
47670023,Deutsche Bank,DEUTDE3B476,32756,Detmold
47670023,Deutsche Bank,DEUTDE3B477,32064,Bad Salzuflen
47670023,Deutsche Bank,DEUTDE3B450,32817,Blomberg
47670023,Deutsche Bank,DEUTDE3B452,32792,Horn-Bad Meinberg
47670023,Deutsche Bank,DEUTDE3B453,32791,Lage
47670023,Deutsche Bank,DEUTDE3B478,32632,Lemgo
47670024,Deutsche Bank,DEUTDEDB476,32756,Detmold
47670024,Deutsche Bank,DEUTDEDB477,32064,Bad Salzuflen
47670024,Deutsche Bank,DEUTDEDB957,32817,Blomberg
47670024,Deutsche Bank,DEUTDEDB959,32792,Horn-Bad Meinberg
47670024,Deutsche Bank,DEUTDEDB960,32791,Lage
47670024,Deutsche Bank,DEUTDEDB478,32632,Lemgo
47670205,Postbank/DSL Ndl der Deutsche Bank,DEUTDE3BP04,32756,Detmold
47670224,Postbank/DSL Ndl der Deutsche Bank,DEUTDEDBP04,32756,Detmold
47691200,Volksbank Ostlippe,GENODEM1OLB,32820,Blomberg
47691200,Volksbank Ostlippe (Gf P2),,32820,Blomberg
47691200,Volksbank Lügde-Rischenau Zndl. der VB Ostlippe,,32676,Lügde
47691200,Volksbank Ostlippe Zndl. Schieder-Schwalenberg,,32816,Schieder-Schwalenberg
47840065,Commerzbank,COBADEFFXXX,33244,Gütersloh
47840065,Commerzbank,,59280,Oelde
47840065,Commerzbank,,33340,Rheda-Wiedenbrück
47840065,Commerzbank,,33379,Rietberg
47840065,Commerzbank,,33759,Versmold
47840080,Commerzbank Zw 80,COBADEFFXXX,33244,Gütersloh
47850065,Sparkasse Gütersloh-Rietberg-Versmold,WELADED1GTL,33260,Gütersloh
47850065,Sparkasse Gütersloh-Rietberg-Versmold,,33428,Harsewinkel
47852760,Sparkasse Rietberg -alt-,WELADED1RTG,33381,Rietberg
47853355,Stadtsparkasse Versmold -alt-,WELADED1VSM,33762,Versmold
47853520,Kreissparkasse Halle-Wiedenbrück,WELADED1WDB,33378,Rheda-Wiedenbrück
47853520,Kreissparkasse Halle-Wiedenbrück,,33829,Borgholzhausen
47853520,Kreissparkasse Halle-Wiedenbrück,,33778,Halle (Westf.)
47853520,Kreissparkasse Halle-Wiedenbrück,,33442,Herzebrock-Clarholz
47853520,Kreissparkasse Halle-Wiedenbrück,,33449,Langenberg
47853520,Kreissparkasse Halle-Wiedenbrück,,33758,Schloß Holte-Stukenbrock
47853520,Kreissparkasse Halle-Wiedenbrück,,33803,Steinhagen
47853520,Kreissparkasse Halle-Wiedenbrück,,33415,Verl
47853520,Kreissparkasse Halle-Wiedenbrück,,33824,Werther (Westf.)
47860125,"Volksbank in Ostwestfalen, Gütersloh",GENODEM1GTL,33602,Bielefeld
47860125,"Volksbank in Ostwestfalen, Bad Oeynhausen",,32549,Bad Oeynhausen
47860125,"Volksbank in Ostwestfalen, Gütersloh (Gf P2)",,33602,Bielefeld
47860125,"Volksbank in Ostwestfalen, Bünde",,32257,Bünde
47860125,"Volksbank in Ostwestfalen, Enger",,32130,Enger
47860125,"Volksbank in Ostwestfalen, Bielefeld",,33330,Gütersloh
47860125,"Volksbank in Ostwestfalen, Herzebrock-Clarholz",,33442,Herzebrock-Clarholz
47860125,"Volksbank in Ostwestfalen, Hiddenhausen",,32120,Hiddenhausen
47860125,"Volksbank in Ostwestfalen, Hille",,32479,Hille
47860125,"Volksbank in Ostwestfalen, Kirchlengern",,32278,Kirchlengern
47860125,"Volksbank in Ostwestfalen, Löhne",,32584,Löhne
47860125,"Volksbank in Ostwestfalen, Langenberg",,33449,Langenberg
47860125,"Volksbank in Ostwestfalen, Melle",,49328,Melle
47860125,"Volksbank in Ostwestfalen, Rheda-Wiedenbrück",VBGTDE3MXXX,33378,Rheda-Wiedenbrück
47860125,"Volksbank in Ostwestfalen, Rietberg",,33397,Rietberg
47860125,"Volksbank in Ostwestfalen, Schloß Holte-Stukenbrock",,33758,Schloß Holte-Stukenbrock
47860125,"Volksbank in Ostwestfalen, Spenge",,32139,Spenge
47860125,"Volksbank in Ostwestfalen, Vlotho",,32602,Vlotho
47861317,Volksbank im Ostmünsterland -alt-,GENODEM1CLL,33419,Harsewinkel
47861518,Volksbank Harsewinkel -alt-,GENODEM1HWI,33419,Harsewinkel
47862261,Volksbank Marienfeld -alt-,GENODEM1MFD,33429,Marienfeld
47862447,Volksbank Delbrück-Rietberg,GENODEM1RNE,33129,Delbrück
47862447,SpDk Schloß Holte-Stuckenbrock Zndl d.VB Delbrück-Rietberg,,32832,Augustdorf
47862447,Volksbank Delbrück-Rietberg (Gf P2),,33129,Delbrück
47862447,Volksbank Langenberg Zndl d Volksbank Delbrück-Rietberg,,33449,Langenberg
47862447,SpDk Schloß Holte-Stuckenbrock Zndl d.VB Delbrück-Rietberg,,33751,Schloß Holte-Stukenbrock
47863373,Volksbank Versmold,GENODEM1VMD,33762,Versmold
47863373,Volksbank Versmold (Gf P2),,33762,Versmold
47880031,Commerzbank vormals Dresdner Bank,DRESDEFF478,33244,Gütersloh
47880031,Commerzbank vormals Dresdner Bank,,33341,Rheda-Wiedenbrück
47880031,Commerzbank vormals Dresdner Bank,,33379,Rietberg
48000000,Bundesbank,MARKDEF1480,33518,Bielefeld
48020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM344,33505,Bielefeld
48020151,Hauck Aufhäuser Lampe Privatbank,HAUKDEFFXXX,60311,Frankfurt am Main
48020151,Hauck Aufhäuser Lampe Privatbank,LAMPDEDDXXX,40476,Düsseldorf
48021900,Bankverein Werther Zw Ndl der VerbundVolksbank OWL,DGPBDE3MBVW,33824,Werther (Westf.)
48040035,Commerzbank,COBADEFFXXX,33596,Bielefeld
48040035,Commerzbank,,34421,Marsberg
48040035,Commerzbank,,33791,Steinhagen
48040060,Commerzbank CC,COBADEFFXXX,33605,Bielefeld
48040061,Commerzbank CC,COBADEFFXXX,33605,Bielefeld
48050161,Sparkasse Bielefeld,SPBIDE3BXXX,33526,Bielefeld
48051580,Kreissparkasse Halle -alt-,WELADED1HAW,33778,Halle (Westf.)
48060036,Bielefelder Volksbank -alt-,GENODEM1BIE,33529,Bielefeld
48060036,Bielefelder Volksbank (Gf P2),,33529,Bielefeld
48062051,Volksbank Halle/Westf,GENODEM1HLW,33790,Halle (Westf.)
48062051,Volksbank Halle/Westf,,33829,Borgholzhausen
48062051,Volksbank Halle/Westf,,49201,Dissen am Teutoburger Wald
48062051,Volksbank Halle/Westf (Gf P2),,33781,Halle (Westf.)
48062051,Volksbank Halle/Westf,,33824,Werther (Westf.)
48062466,Spar-u Darlehnskasse Schloß Holte-Stukenbrock -alt-,GENODEM1SHS,33751,Schloß Holte-Stukenbrock
48062466,Spar-u Darlehnskasse Schloß Holte-Stukenbrock (Gf P2),,33751,Schloß Holte-Stukenbrock
48070020,Deutsche Bank,DEUTDE3BXXX,33501,Bielefeld
48070020,Deutsche Bank,DEUTDE3B483,33777,Halle (Westf.)
48070020,Deutsche Bank,DEUTDE3B486,33804,Oerlinghausen
48070024,Deutsche Bank,DEUTDEDBBIE,33501,Bielefeld
48070024,Deutsche Bank,DEUTDEDB413,59243,Beckum
